class,count,dst_bytes,protocol_type,service,src_bytes,srv_count
0.0,0.7186533175892768,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.36842736569469675
0.0,-0.7202435993613812,-0.6726251769061449,1.0,41.0,-0.7565177616466909,-0.3546279437593853
1.0,-0.7115230119859226,1.8679944222856504,1.0,22.0,0.2850315104846194,-0.34082852182407386
0.0,0.33494747306910133,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.3546279437593853
1.0,-0.7289641867368397,1.8679944222856504,1.0,57.0,2.330456995968022,-0.36842736569469675
0.0,1.5035061813805448,-0.6726251769061449,1.0,18.0,-0.7609498862089518,-0.2994302560181395
0.0,3.7185353747470122,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.36842736569469675
1.0,-0.7289641867368397,-0.6726251769061449,1.0,22.0,-0.7609498862089518,-0.3546279437593853
1.0,-0.27549364321299596,-0.5231346884671367,2.0,11.0,-0.5570721563449507,0.3491425749414983
1.0,-0.5807142013540446,1.8679944222856504,1.0,22.0,0.5376626105334904,-0.1338371927944022
1.0,-0.7289641867368397,0.0326632813702008,1.0,51.0,2.330456995968022,-0.3546279437593853
0.0,-0.7289641867368397,-0.6726251769061449,1.0,59.0,-0.7609498862089518,-0.36842736569469675
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.7254928897108647,0.004157026558712223
1.0,-0.7289641867368397,1.8679944222856504,1.0,22.0,0.3914024999788808,-0.3546279437593853
1.0,-0.7289641867368397,1.8679944222856504,1.0,57.0,2.330456995968022,-0.36842736569469675
1.0,-0.6155965508558787,1.8679944222856504,1.0,22.0,0.18309264555261878,-0.189034880535648
0.0,1.2506091474922474,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.189034880535648
1.0,-0.7289641867368397,1.8679944222856504,1.0,51.0,2.330456995968022,-0.36842736569469675
0.0,0.9366680019757401,-0.6726251769061449,1.0,22.0,-0.7609498862089518,-0.3546279437593853
0.0,-0.6940818372350056,1.8679944222856504,1.0,22.0,2.330456995968022,-0.31322967795345097
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.7254928897108647,0.08695355817058088
0.0,-0.7202435993613812,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.36842736569469675
0.0,3.7185353747470122,-0.6726251769061449,0.0,14.0,2.330456995968022,6.669277821314139
1.0,-0.7202435993613812,1.8679944222856504,1.0,22.0,0.2673030122355758,-0.34082852182407386
0.0,0.41343275944822816,-0.6726251769061449,1.0,23.0,-0.7609498862089518,-0.10623834892377931
0.0,-0.31909658009028863,-0.6726251769061449,1.0,38.0,-0.7609498862089518,-0.2856308340828281
0.0,-0.7289641867368397,-0.5020526965077895,1.0,51.0,-0.7609498862089518,-0.36842736569469675
1.0,-0.7028024246104642,1.8679944222856504,1.0,22.0,-0.00748871062459968,-0.3270290998887624
1.0,-0.47606715284854223,1.8679944222856504,1.0,22.0,0.11661077711870538,0.05935471429995799
0.0,-0.7202435993613812,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.36842736569469675
0.0,0.8320209534702377,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.34082852182407386
0.0,0.4047121720727696,-0.6726251769061449,1.0,15.0,-0.7609498862089518,-0.3270290998887624
1.0,-0.7289641867368397,1.8679944222856504,1.0,57.0,-0.20693431592633996,-0.36842736569469675
1.0,-0.7289641867368397,-0.6726251769061449,1.0,22.0,-0.7609498862089518,-0.3546279437593853
1.0,-0.6155965508558787,-0.07083013370295861,1.0,22.0,0.5908481052806211,-0.09243892698846788
1.0,-0.6940818372350056,1.8679944222856504,1.0,22.0,0.550958984220273,-0.31322967795345097
1.0,-0.7289641867368397,-0.6726251769061449,2.0,11.0,-0.627986149341125,-0.3546279437593853
1.0,-0.685361249859547,-0.47713761510128816,2.0,11.0,-0.6191219002166032,-0.2994302560181395
1.0,-0.7202435993613812,-0.6726251769061449,1.0,19.0,0.09001802974514,-0.3546279437593853
0.0,1.6953591036406326,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.20283430247095943
1.0,-0.7202435993613812,-0.390893102540322,2.0,46.0,-0.2955768071715578,-0.3546279437593853
0.0,-0.7202435993613812,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.3546279437593853
0.0,0.29134453619180867,-0.6726251769061449,1.0,23.0,-0.7609498862089518,-0.36842736569469675
0.0,1.3814179581241255,-0.6726251769061449,1.0,6.0,-0.7609498862089518,-0.189034880535648
1.0,-0.6591994877331715,1.2017555627521868,1.0,22.0,0.12990715080548806,-0.2580319902122052
0.0,1.4773444192541694,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.3546279437593853
1.0,-0.7289641867368397,1.8679944222856504,1.0,22.0,-0.04294570712268684,-0.36842736569469675
0.0,0.378550409946394,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.189034880535648
0.0,3.7185353747470122,-0.6726251769061449,0.0,14.0,2.330456995968022,6.669277821314139
0.0,0.3087857109427257,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.21663372440627085
0.0,1.259329734867706,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.17523545860033654
1.0,-0.7289641867368397,-0.6726251769061449,1.0,19.0,2.330456995968022,-0.36842736569469675
0.0,1.6255944046369644,-0.6726251769061449,1.0,55.0,-0.7609498862089518,-0.1338371927944022
0.0,1.4511826571277937,-0.6726251769061449,1.0,56.0,-0.7609498862089518,-0.10623834892377931
1.0,-0.4411848033467081,-0.17432354877611803,1.0,22.0,0.19638901923940147,0.08695355817058088
1.0,-0.6243171382313373,0.26264864819944395,1.0,22.0,0.014671912186704793,-0.20283430247095943
0.0,1.1721238611131206,-0.6726251769061449,1.0,19.0,-0.7609498862089518,-0.36842736569469675
1.0,-0.7202435993613812,-0.6726251769061449,1.0,19.0,2.330456995968022,-0.3546279437593853
0.0,-0.16212600733203505,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.31322967795345097
1.0,-0.7289641867368397,1.8679944222856504,1.0,22.0,0.258438763111054,-0.36842736569469675
0.0,1.7912855647706765,-0.6726251769061449,1.0,22.0,-0.7609498862089518,0.23874719945900674
1.0,-0.5632730266031276,0.13232360699620616,1.0,22.0,0.19638901923940147,-0.10623834892377931
0.0,0.39599158469731105,-0.6726251769061449,1.0,20.0,-0.7609498862089518,-0.1338371927944022
1.0,0.9977121136039498,-0.4598887125890949,2.0,11.0,-0.5659364054694724,2.391457021367592
0.0,1.276770909618623,-0.6726251769061449,1.0,25.0,-0.7609498862089518,-0.189034880535648
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.7254928897108647,-0.21663372440627085
1.0,-0.6417583129822544,-0.08424594676799779,1.0,22.0,0.1697962718658361,-0.189034880535648
1.0,-0.7115230119859226,1.8679944222856504,1.0,22.0,0.18309264555261878,-0.2856308340828281
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.7254928897108647,-0.21663372440627085
0.0,1.782564977395218,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.1614360366650251
1.0,-0.6940818372350056,-0.392809647263899,2.0,46.0,-0.2955768071715578,-0.36842736569469675
1.0,-0.7202435993613812,-0.6726251769061449,1.0,19.0,2.330456995968022,-0.3546279437593853
1.0,-0.7289641867368397,-0.04399850757288025,1.0,51.0,2.330456995968022,-0.36842736569469675
1.0,-0.5981553761049617,0.6402079587441181,1.0,22.0,0.7282439667107089,-0.14763661472971365
1.0,-0.6504789003577129,-0.5921302985159097,2.0,11.0,-0.5748006545939942,-0.14763661472971365
0.0,0.08205043918080387,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.36842736569469675
1.0,-0.7289641867368397,0.5865447064839614,1.0,22.0,0.6307372263409692,-0.05104066118253355
1.0,-0.7202435993613812,-0.6726251769061449,1.0,19.0,2.330456995968022,-0.3546279437593853
1.0,-0.7289641867368397,1.3819107667684272,1.0,18.0,0.7504045895220133,-0.36842736569469675
1.0,-0.6679200751086299,1.8679944222856504,1.0,22.0,0.27616726136009756,-0.2580319902122052
1.0,-0.7289641867368397,1.8679944222856504,1.0,57.0,-0.2734161843602534,-0.36842736569469675
0.0,1.4337414823768766,-0.6726251769061449,1.0,10.0,-0.7609498862089518,-0.2856308340828281
0.0,1.2680503222431645,-0.6726251769061449,1.0,3.0,-0.7609498862089518,-0.36842736569469675
0.0,-0.7289641867368397,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.36842736569469675
0.0,1.486065006629628,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.1614360366650251
1.0,-0.7202435993613812,1.8679944222856504,1.0,22.0,0.3914024999788808,-0.34082852182407386
1.0,-0.6591994877331715,1.8679944222856504,1.0,22.0,0.6706263474013172,-0.24423256827689374
1.0,-0.7289641867368397,1.8679944222856504,1.0,22.0,0.20082114380166238,-0.189034880535648
1.0,-0.6417583129822544,1.8679944222856504,1.0,22.0,0.342649129794011,-0.2304331463415823
1.0,-0.7289641867368397,-0.04208196284930322,1.0,51.0,2.040152837139934,-0.36842736569469675
1.0,-0.5807142013540446,1.8679944222856504,1.0,22.0,0.5731196070315775,-0.1338371927944022
1.0,0.36110923519547694,-0.5863806643451787,2.0,11.0,-0.5615042809072115,2.4604541310441492
1.0,-0.7028024246104642,1.8679944222856504,1.0,22.0,0.6883548456503608,0.14215124591182665
0.0,1.5819914677596718,-0.6726251769061449,1.0,2.0,-0.7609498862089518,-0.1614360366650251
1.0,-0.6243171382313373,1.8679944222856504,1.0,22.0,0.1875247701148797,-0.189034880535648
0.0,3.7185353747470122,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.36842736569469675
1.0,-0.7289641867368397,-0.4292239970118625,1.0,22.0,0.5731196070315775,-0.3270290998887624
0.0,0.08205043918080387,-0.6726251769061449,1.0,34.0,-0.7609498862089518,-0.14763661472971365
1.0,-0.6940818372350056,1.8679944222856504,1.0,22.0,0.6085766035296647,-0.31322967795345097
0.0,-0.7202435993613812,-0.6726251769061449,1.0,46.0,-0.7565177616466909,-0.3546279437593853
1.0,-0.5458318518522105,1.6828082883700204,1.0,22.0,0.6617620982767954,-0.023441817311910664
1.0,-0.5807142013540446,0.011581289410853512,1.0,22.0,0.6484657245900127,-0.10623834892377931
1.0,-0.6940818372350056,0.1361566964433602,1.0,22.0,0.6218729772164474,-0.2994302560181395
1.0,0.9802709388530327,-0.6649589980118367,2.0,41.0,1.5260263879176699,2.336259333626346
0.0,1.2942120843695402,-0.6726251769061449,1.0,59.0,-0.7609498862089518,-0.24423256827689374
1.0,-0.7289641867368397,-0.04208196284930322,1.0,51.0,2.330456995968022,-0.3546279437593853
1.0,-0.7202435993613812,-0.47138798093055706,2.0,41.0,-0.11829182468112205,-0.3546279437593853
1.0,-0.7289641867368397,-0.034415783954995116,1.0,51.0,2.330456995968022,-0.3546279437593853
1.0,-0.7289641867368397,-0.03633232867857214,1.0,51.0,2.330456995968022,-0.36842736569469675
1.0,-0.6591994877331715,1.8679944222856504,1.0,22.0,0.0944501543074009,-0.2580319902122052
0.0,-0.7289641867368397,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.36842736569469675
1.0,-0.7289641867368397,-0.6726251769061449,2.0,11.0,-0.623554024778864,-0.2304331463415823
1.0,-0.6766406624840885,1.8679944222856504,1.0,22.0,0.3515133789185328,-0.2856308340828281
1.0,3.596447151490593,-0.6649589980118367,2.0,41.0,1.5260263879176699,6.476085914219778
1.0,-0.7115230119859226,0.9353558461749801,1.0,22.0,0.20525326836392327,-0.21663372440627085
0.0,-0.4586259780976252,-0.6726251769061449,2.0,41.0,-0.7565177616466909,-0.24423256827689374
1.0,-0.6591994877331715,1.8679944222856504,1.0,22.0,0.7681330877710569,-0.2580319902122052
0.0,-0.07492013357744973,-0.6726251769061449,1.0,19.0,-0.7609498862089518,-0.1614360366650251
0.0,0.9105062398493645,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.1338371927944022
1.0,-0.7202435993613812,-0.0631639548086505,1.0,22.0,0.7016512193371435,-0.3270290998887624
0.0,0.5006386332028134,-0.6726251769061449,1.0,5.0,-0.7609498862089518,-0.3546279437593853
1.0,-0.6155965508558787,1.8679944222856504,1.0,22.0,0.12990715080548806,-0.12003777085909076
1.0,-0.7289641867368397,1.3474129617440407,1.0,18.0,0.6972190947748825,-0.36842736569469675
1.0,1.6430355793878815,-0.5308008673614449,2.0,11.0,-0.5703685300317333,3.398814822645327
1.0,-0.7289641867368397,1.8679944222856504,1.0,57.0,-0.3221695545451232,-0.36842736569469675
0.0,0.23030042456359895,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.27183141214751666
1.0,-0.7115230119859226,-0.6726251769061449,0.0,61.0,0.04126465956027016,-0.34082852182407386
0.0,0.8930650650984474,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.1338371927944022
1.0,-0.7289641867368397,1.8679944222856504,1.0,57.0,-0.22466281417538353,-0.36842736569469675
1.0,0.23030042456359895,-0.4292239970118625,2.0,11.0,-0.5659364054694724,1.99127378524356
0.0,0.3523886478200184,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.24423256827689374
1.0,-0.7115230119859226,0.5520469014595749,1.0,22.0,0.6573299737145345,-0.34082852182407386
0.0,0.6924915554629012,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.3546279437593853
1.0,-0.6417583129822544,-0.16090773571107883,1.0,22.0,0.2850315104846194,-0.17523545860033654
0.0,-0.7289641867368397,1.8679944222856504,1.0,18.0,2.330456995968022,-0.36842736569469675
1.0,-0.6591994877331715,1.8679944222856504,1.0,22.0,0.2628708876733149,0.1559506678471381
1.0,1.538388530882379,-0.6649589980118367,2.0,41.0,1.5260263879176699,3.2194223374862787
1.0,-0.7289641867368397,-0.5921302985159097,2.0,11.0,-0.5748006545939942,-0.36842736569469675
0.0,0.247741599314516,-0.6726251769061449,1.0,2.0,-0.7609498862089518,-0.27183141214751666
1.0,-0.7289641867368397,1.8679944222856504,1.0,18.0,2.330456995968022,-0.36842736569469675
0.0,0.36110923519547694,-0.6726251769061449,1.0,62.0,-0.7609498862089518,-0.3546279437593853
0.0,-0.31909658009028863,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.20283430247095943
1.0,-0.7289641867368397,-0.6726251769061449,1.0,41.0,-0.020785084311382363,-0.36842736569469675
0.0,-0.7028024246104642,-0.6726251769061449,0.0,14.0,2.330456995968022,-0.3270290998887624
0.0,1.7912855647706765,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.12003777085909076
1.0,-0.7028024246104642,0.5194656411587655,1.0,22.0,0.10331440343192269,-0.3270290998887624
0.0,1.6081532298860473,-0.6726251769061449,1.0,56.0,-0.7609498862089518,-0.21663372440627085
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.6811716440882557,-0.36842736569469675
0.0,1.7302414531424668,-0.6726251769061449,1.0,36.0,-0.7609498862089518,-0.12003777085909076
0.0,1.2680503222431645,-0.6726251769061449,1.0,53.0,-0.7609498862089518,-0.27183141214751666
1.0,-0.7289641867368397,-0.6726251769061449,1.0,19.0,2.330456995968022,-0.3546279437593853
1.0,1.538388530882379,-0.54038359097933,2.0,11.0,-0.5659364054694724,3.2194223374862787
1.0,3.0993736710894564,-0.6649589980118367,2.0,41.0,1.5260263879176699,5.689518863907026
0.0,0.41343275944822816,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.27183141214751666
1.0,-0.7202435993613812,1.8679944222856504,1.0,22.0,0.11661077711870538,-0.34082852182407386
1.0,-0.7028024246104642,-0.6726251769061449,2.0,41.0,-0.11385970011886115,-0.36842736569469675
1.0,-0.7289641867368397,1.8679944222856504,1.0,57.0,2.330456995968022,-0.36842736569469675
0.0,-0.5981553761049617,-0.6726251769061449,2.0,46.0,-0.7565177616466909,-0.3270290998887624
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.7254928897108647,-0.2994302560181395
1.0,-0.7115230119859226,-0.6400439166053353,2.0,11.0,-0.6856037686505165,-0.3270290998887624
0.0,-0.685361249859547,1.8679944222856504,1.0,22.0,2.330456995968022,-0.2994302560181395
0.0,1.1372415116112866,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.24423256827689374
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.7254928897108647,0.2939448872002525
1.0,-0.14468483258111797,-0.4196412733939774,2.0,11.0,-0.5615042809072115,1.6600876587960853
1.0,-0.39758186646941546,1.8679944222856504,1.0,22.0,0.16093202274131432,0.16975008978244954
0.0,-0.5719936139785861,-0.6726251769061449,2.0,41.0,-0.7565177616466909,-0.36842736569469675
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.7254928897108647,0.183549511717761
1.0,1.9220943754025546,-0.6649589980118367,2.0,41.0,1.5260263879176699,3.8265969026399818
0.0,0.26518277406543306,-0.6726251769061449,1.0,28.0,-0.7609498862089518,-0.189034880535648
1.0,-0.7289641867368397,-0.04399850757288025,1.0,51.0,2.330456995968022,-0.34082852182407386
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.7254928897108647,-0.189034880535648
1.0,-0.519670089725835,1.8679944222856504,1.0,22.0,0.49334136491088143,-0.00964239537659922
1.0,-0.7202435993613812,-0.47138798093055706,2.0,41.0,-0.10942757555660027,-0.3546279437593853
0.0,-0.26677305583753746,-0.6726251769061449,1.0,57.0,-0.7609498862089518,-0.24423256827689374
1.0,-0.7115230119859226,1.8679944222856504,1.0,22.0,0.6839227210880999,-0.34082852182407386
0.0,1.3203738464959156,-0.6726251769061449,1.0,17.0,-0.7609498862089518,-0.10623834892377931
0.0,-0.6766406624840885,-0.6726251769061449,1.0,31.0,-0.7609498862089518,-0.3546279437593853
1.0,-0.7202435993613812,1.8679944222856504,1.0,22.0,1.299988035242364,-0.3546279437593853
0.0,0.5442415700801061,-0.6726251769061449,1.0,8.0,-0.7609498862089518,-0.1614360366650251
1.0,0.08205043918080387,-0.4273074522882855,2.0,11.0,-0.5659364054694724,1.5634917052489052
1.0,-0.7289641867368397,-0.04208196284930322,1.0,51.0,2.330456995968022,-0.36842736569469675
1.0,-0.6068759634804203,-0.13407610958100047,1.0,22.0,0.16093202274131432,-0.17523545860033654
1.0,0.2215798371881404,-0.5863806643451787,2.0,11.0,-0.5615042809072115,1.1357096252542505
1.0,-0.6155965508558787,1.1634246682806462,1.0,22.0,0.4312916210392289,-0.189034880535648
1.0,-0.7028024246104642,1.8679944222856504,1.0,22.0,0.6041444789674038,-0.3270290998887624
1.0,-0.7289641867368397,1.8679944222856504,1.0,22.0,0.2850315104846194,-0.36842736569469675
1.0,-0.6068759634804203,1.8679944222856504,1.0,22.0,0.04569678412253106,-0.17523545860033654
1.0,-0.519670089725835,1.8679944222856504,1.0,22.0,0.19195689467714058,-0.037241239247222106
0.0,1.259329734867706,-0.6726251769061449,1.0,2.0,-0.7609498862089518,-0.1614360366650251
1.0,0.5442415700801061,-0.5231346884671367,2.0,11.0,-0.5703685300317333,1.6738870807313968
1.0,-0.6243171382313373,-0.5921302985159097,2.0,11.0,-0.5748006545939942,-0.00964239537659922
0.0,0.2739033614408916,-0.6726251769061449,1.0,36.0,-0.7609498862089518,-0.34082852182407386
1.0,-0.6940818372350056,-0.5882972090687557,2.0,11.0,-0.5659364054694724,-0.2580319902122052
0.0,-0.048758371451074124,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.2580319902122052
1.0,0.05588867705442828,-0.4119750944996693,2.0,11.0,-0.5570721563449507,1.715285346537331
0.0,-0.5981553761049617,-0.6726251769061449,1.0,22.0,-0.7609498862089518,-0.2856308340828281
0.0,0.39599158469731105,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.21663372440627085
0.0,-0.7202435993613812,-0.6726251769061449,1.0,46.0,-0.7565177616466909,-0.3546279437593853
1.0,-0.7289641867368397,1.8679944222856504,1.0,57.0,-0.37092292472999305,-0.36842736569469675
1.0,-0.685361249859547,0.08632653363035753,1.0,22.0,0.3071921332959238,-0.2994302560181395
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.7254928897108647,0.1283518239765152
0.0,-0.7115230119859226,-0.6726251769061449,2.0,46.0,-0.3177374299828623,-0.34082852182407386
0.0,1.032594463105784,-0.6726251769061449,1.0,64.0,-0.7609498862089518,-0.12003777085909076
0.0,1.0587562252321596,-0.6726251769061449,1.0,56.0,-0.7609498862089518,-0.09243892698846788
1.0,-0.685361249859547,-0.47138798093055706,2.0,41.0,-0.10942757555660027,-0.3546279437593853
1.0,2.2970796325472715,-0.6649589980118367,2.0,41.0,1.5260263879176699,4.4199720458583736
0.0,0.23030042456359895,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.34082852182407386
0.0,0.2826239488163501,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.34082852182407386
1.0,-0.7289641867368397,-0.6726251769061449,1.0,19.0,2.330456995968022,-0.36842736569469675
1.0,-0.6940818372350056,-0.6726251769061449,1.0,19.0,0.8966647000766228,-0.31322967795345097
1.0,1.259329734867706,-0.5902137537923327,2.0,11.0,-0.5703685300317333,2.7778408355563124
1.0,-0.7289641867368397,1.8679944222856504,1.0,22.0,0.13877139993000984,-0.36842736569469675
1.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.47729391422425455,-0.36842736569469675
1.0,-0.7289641867368397,-0.034415783954995116,1.0,51.0,2.330456995968022,-0.3546279437593853
0.0,-0.13596424520565945,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.2580319902122052
0.0,-0.13596424520565945,-0.6726251769061449,1.0,62.0,-0.7609498862089518,-0.1338371927944022
0.0,0.03844750230351121,-0.6726251769061449,2.0,46.0,-0.6368503984656467,0.8459217646127102
0.0,1.6081532298860473,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.189034880535648
1.0,-0.6940818372350056,1.6559766622399419,1.0,22.0,0.1875247701148797,-0.10623834892377931
1.0,-0.6940818372350056,-0.15515810154034776,1.0,22.0,0.6883548456503608,-0.31322967795345097
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.7254928897108647,-0.10623834892377931
1.0,-0.7202435993613812,-0.14749192264603966,1.0,22.0,0.6883548456503608,-0.3546279437593853
1.0,-0.7028024246104642,-0.6726251769061449,1.0,19.0,2.330456995968022,-0.3270290998887624
0.0,1.0151532883548668,-0.6726251769061449,1.0,3.0,-0.7609498862089518,-0.36842736569469675
1.0,-0.6504789003577129,1.8679944222856504,1.0,22.0,0.23184601573748864,-0.24423256827689374
1.0,-0.685361249859547,-0.6726251769061449,1.0,19.0,2.062313459951238,-0.2994302560181395
0.0,0.14309455080901362,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.3546279437593853
0.0,1.2506091474922474,-0.6726251769061449,1.0,32.0,-0.7609498862089518,-0.1338371927944022
1.0,-0.6940818372350056,-0.13790919902815452,1.0,22.0,0.13433927536774895,-0.2994302560181395
0.0,2.9511236857066616,-0.6726251769061449,0.0,14.0,2.330456995968022,5.454928691006732
1.0,-0.7289641867368397,1.8679944222856504,1.0,57.0,-0.3842192984167757,-0.36842736569469675
1.0,-0.6940818372350056,1.4509063768172001,1.0,22.0,0.1786605209903579,-0.31322967795345097
1.0,-0.7115230119859226,1.8679944222856504,1.0,22.0,0.19638901923940147,-0.34082852182407386
1.0,-0.6243171382313373,1.8679944222856504,1.0,22.0,0.12547502624322715,-0.20283430247095943
1.0,-0.7289641867368397,1.8679944222856504,1.0,22.0,0.258438763111054,-0.2580319902122052
1.0,-0.6155965508558787,0.6267921456790789,1.0,22.0,0.37810612629209817,-0.10623834892377931
0.0,1.2942120843695402,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.24423256827689374
0.0,0.6314474438346914,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.21663372440627085
0.0,1.0849179873585353,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.36842736569469675
1.0,-0.5719936139785861,-0.6726251769061449,1.0,22.0,-0.7609498862089518,-0.12003777085909076
1.0,-0.4411848033467081,0.6919546662806978,1.0,22.0,0.3559455034807937,0.08695355817058088
1.0,-0.7115230119859226,1.8679944222856504,1.0,22.0,0.258438763111054,0.14215124591182665
1.0,-0.7289641867368397,1.8679944222856504,1.0,22.0,0.808022208831405,-0.21663372440627085
0.0,-0.7289641867368397,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.36842736569469675
1.0,-0.6243171382313373,1.8679944222856504,1.0,22.0,0.4312916210392289,-0.20283430247095943
1.0,-0.6330377256067958,-0.07849631259726672,1.0,22.0,0.3692418771675764,-0.14763661472971365
0.0,-0.7289641867368397,1.8679944222856504,1.0,18.0,2.330456995968022,-0.36842736569469675
0.0,-0.7289641867368397,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.36842736569469675
1.0,-0.7289641867368397,0.15915523312628452,1.0,51.0,2.330456995968022,-0.36842736569469675
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.7254928897108647,0.30774430913556394
1.0,-0.7289641867368397,-0.0478315970200343,1.0,51.0,2.330456995968022,-0.3546279437593853
1.0,0.753535667091111,-0.4004758261582071,2.0,11.0,-0.5615042809072115,2.888236211038804
1.0,-0.6417583129822544,1.8679944222856504,1.0,22.0,0.6750584719635782,-0.2304331463415823
0.0,-0.5719936139785861,-0.6726251769061449,1.0,17.0,-0.7609498862089518,-0.31322967795345097
0.0,1.520947356131462,-0.6726251769061449,1.0,6.0,-0.7609498862089518,-0.3546279437593853
1.0,-0.7202435993613812,-0.6726251769061449,2.0,11.0,-0.6058255265298205,-0.31322967795345097
0.0,1.0849179873585353,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.27183141214751666
1.0,-0.7202435993613812,1.8679944222856504,1.0,22.0,-0.04294570712268684,-0.3546279437593853
0.0,-0.33653775484120574,-0.6726251769061449,2.0,46.0,-0.6368503984656467,0.2525466213943182
1.0,0.49191804582735493,-0.5863806643451787,2.0,11.0,-0.5615042809072115,1.5634917052489052
0.0,3.7185353747470122,-0.6726251769061449,0.0,14.0,2.330456995968022,6.669277821314139
1.0,0.05588867705442828,-0.4004758261582071,2.0,11.0,-0.5570721563449507,1.9774743633082488
1.0,-0.6940818372350056,-0.6726251769061449,0.0,61.0,0.04126465956027016,-0.34082852182407386
1.0,-0.7202435993613812,1.8679944222856504,1.0,22.0,0.31162425785818476,-0.3270290998887624
0.0,1.4424620697523352,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.14763661472971365
0.0,1.520947356131462,-0.6726251769061449,1.0,26.0,-0.7609498862089518,-0.189034880535648
0.0,-0.7289641867368397,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.36842736569469675
1.0,-0.7289641867368397,0.7552006421587396,1.0,22.0,0.4312916210392289,-0.2304331463415823
0.0,0.3523886478200184,-0.6726251769061449,1.0,62.0,-0.7609498862089518,-0.36842736569469675
0.0,-0.7289641867368397,-0.6726251769061449,0.0,13.0,-0.7254928897108647,0.26634604332962963
1.0,0.8494621282211547,-0.5135519648492517,2.0,11.0,-0.5703685300317333,2.143067426531986
0.0,1.276770909618623,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.17523545860033654
1.0,-0.5894347887295032,1.8679944222856504,1.0,22.0,0.5332304859712295,0.004157026558712223
0.0,-0.5719936139785861,-0.6726251769061449,1.0,46.0,-0.7609498862089518,-0.1338371927944022
1.0,-0.7202435993613812,0.08057689945962646,1.0,51.0,2.330456995968022,-0.34082852182407386
0.0,3.1516971953422077,-0.6726251769061449,0.0,14.0,2.330456995968022,5.772315395518895
0.0,1.1721238611131206,-0.6726251769061449,1.0,64.0,-0.7609498862089518,-0.27183141214751666
